question_id,image_id,llama_answer
3650355,365035,Video
1118015,111801,Construction
5491365,549136,Ivy
5758825,575882,Toshiba
2997165,299716,Time
1372975,137297,Concrete
5058495,505849,Elvis presley
3811345,381134,1596
5504325,550432,Surfboard
445045,44504,Brush teeth
142785,14278,Blurry
1521035,152103,Vacuum
1947555,194755,Yes
395165,39516,Peach
2636875,263687,Asian
258075,25807,Surfing
4495945,449594,Maid
4363855,436385,0
3901345,390134,Low
3234185,323418,Bomber
1085315,108531,Helmet
4979695,497969,Tokyo
2770325,277032,Snow
5794155,579415,Rainy
2852125,285212,Leather
2259465,225946,1804
3311855,331185,Helmet
3845545,384554,Refrigerator
1735985,173598,Umpire
2969695,296969,Zebra
504115,50411,Arabian
5326905,532690,Levis
5252115,525211,200
2011485,201148,Amtrak
4344945,434494,Construction
1087585,108758,Dentist
3401755,340175,Wood
5742825,574282,Referee
5382425,538242,1940
984165,98416,Grazing
2852345,285234,Lace
4924075,492407,Nutrients
4691035,469103,0
2019185,201918,Wolf
2864585,286458,Suitcase
4535075,453507,Store
197125,19712,Indian
3515975,351597,Glass
4004535,400453,Checkered
5555825,555582,Rainy
1581335,158133,Skiing
735215,73521,Leather
4468355,446835,Nikon
3481865,348186,Ocean
2265885,226588,Snowboarding
1057375,105737,Diamond
3095305,309530,Triangle
2364575,236457,Stopped
3899865,389986,Purple
2318065,231806,Cupcake
1634795,163479,Hawaii
3015825,301582,Bank
3435435,343543,Eat it
4667845,466784,Ties
1282245,128224,Tea
5507075,550707,Homemade
1275735,127573,Speakers
4986665,498666,They are both white
40665,4066,Wetsuits
4577175,457717,Broccoli
2241115,224111,Cumulus
1338765,133876,Happiness
3878555,387855,First
5441205,544120,1000
4532975,453297,Pineapple
2366905,236690,Seagull
3965565,396556,Dog food
3919725,391972,Breakfast
1132825,113282,Backpacks
2022755,202275,Left
2533625,253362,Farm
2220435,222043,Pottery
3423945,342394,Sydney
1155715,115571,Palm
526385,52638,10 feet
2189245,218924,Calico
58025,5802,Restaurant
222365,22236,Sbs
1966995,196699,Cutting
5332015,533201,American airlines
880925,88092,1998
4051885,405188,Monitor
5476305,547630,Coffee
2498155,249815,Bike race
386625,38662,Plywood
575975,57597,Soccer
4473285,447328,Granite
2890015,289001,Car
2335275,233527,Northwood
1327915,132791,School
2459965,245996,Tile
1860425,186042,Cirrus
255935,25593,Direct
1973525,197352,Warm
4721025,472102,Airplane
92625,9262,Picnic
616605,61660,Graffiti
4273765,427376,Fire hydrant
2689665,268966,Teething
2343285,234328,Kenmore
3288625,328862,Refrigerator
4628455,462845,Paint
3573655,357365,Nintendo
173665,17366,Beer
215925,21592,Aa
4349905,434990,Fire truck
2624715,262471,Stop
3803305,380330,Snowboard
3637675,363767,Cake
1079545,107954,Type
3565315,356531,Apron
1530945,153094,Big ben
4139485,413948,Wood
3538665,353866,Cowboy
5663245,566324,Sleep
1233605,123360,Guitar
1047905,104790,Gas
3621595,362159,New york
1870455,187045,Blackberry
763845,76384,Orange juice
5048115,504811,Wright brother
5690585,569058,Electricity
2351565,235156,Wilson
4223835,422383,Cold
315965,31596,Pizza
5684265,568426,Ham
2700665,270066,Motorcycle
1446355,144635,Bedroom
1025945,102594,Christmas
5167985,516798,Pickup
5516505,551650,Storm
4287545,428754,4
4938465,493846,Schwinn
5011425,501142,Grazing
245665,24566,School bus
5133195,513319,White
3180805,318080,Brown
4369925,436992,Cliff
4687845,468784,Bride
5200125,520012,Bacon
1043205,104320,Text
669265,66926,Glazed
4577085,457708,Chinese
2552445,255244,Companion
347085,34708,46
5002195,500219,Lunch
996455,99645,Canada
1663445,166344,Abraham lincoln
3648535,364853,Grilling
3968635,396863,Horseback riding
5718655,571865,Hose
4689545,468954,Nintendo
1105595,110559,Bathtub
5710345,571034,Angus
72745,7274,Eating
4483655,448365,Ollie
2638605,263860,Babies
1254055,125405,Collie
2262565,226256,Decorative
4590645,459064,Pug
3453535,345353,America
5267785,526778,Race
2056715,205671,Surfboard
2049435,204943,Suspenders
4103755,410375,Nike
936115,93611,Rain
186875,18687,Clock tower
2452015,245201,Golden retriever
3791585,379158,Porcelain
713455,71345,Metal
4792485,479248,Electricity
4374235,437423,Stop
207745,20774,They don't
5409125,540912,Typing class
348775,34877,Pita
2218935,221893,Wine
552996,55299,Cumulus
552995,55299,Alone
984975,98497,California
5075515,507551,Little league
3972115,397211,Skate park
3803485,380348,Chandelier
4869875,486987,Fruit
4593825,459382,End
1735325,173532,Apple
2787055,278705,Cars
1241025,124102,Sedan
1029065,102906,Stop
3406655,340665,Samuel fox
1349355,134935,1 hour
524135,52413,Friend
4800005,480000,Lettuce
2715765,271576,Flower
3709995,370999,President
4436305,443630,Blue angels
1311715,131171,Meat
293465,29346,Marshmallows
2678025,267802,City
5115725,511572,Broccoli
3040445,304044,30 feet
314465,31446,Air show
2393765,239376,Laundry
2668665,266866,Rain
5759575,575957,No
4192355,419235,School
1586025,158602,Cold
4966875,496687,Asian
4189445,418944,Lg
4169305,416930,Salon
3831075,383107,Leather
2524035,252403,1898
4400005,440000,Stone
4185785,418578,Halloween
4575595,457559,France
467755,46775,Kitchen
2148695,214869,Pda
4699365,469936,Coffee
5029595,502959,Christmas
2166185,216618,10 feet
4906435,490643,6 feet
3026035,302603,Fox
1571925,157192,Red
3745515,374551,Robin
5782375,578237,Striped
2854975,285497,Squat
2266315,226631,Commercial
2524445,252444,Concrete
1476535,147653,Grind
63935,6393,Scissors
5729805,572980,United van lines
813615,81361,Teddy roosevelt
4739195,473919,Spanish
1432365,143236,Plate
5471025,547102,Daisy
2216595,221659,Vegetables
2411745,241174,Agreement
1836755,183675,Control
4570545,457054,Airport
3894535,389453,Tongue
4877205,487720,Wood
4146985,414698,Emirates
4044445,404444,Zoo
4318555,431855,Thoroughbred
4700705,470070,Umpire
2534265,253426,China
1217885,121788,Rope
1215865,121586,China
2710685,271068,Smartphone
960015,96001,Antiques roadshow
5043785,504378,Chemtrails
4347005,434700,Metal
3735215,373521,100 gallons
4689725,468972,Sub
6925,692,Facebook
5155405,515540,Beer
5045855,504585,He is a pilot
2468635,246863,1
1581275,158127,Pet store
1795585,179558,Savannah
1618075,161807,American
674225,67422,World series
1073395,107339,Couch
830655,83065,Reporter
2305015,230501,Pet store
585695,58569,Bus stop
1927165,192716,Stop
4669865,466986,Food
4184715,418471,Pepperoni
3566485,356648,Wood
1617585,161758,Train tracks
4636055,463605,Spray paint
796575,79657,Digital
4502065,450206,Tortoise
4780995,478099,Cold
1240025,124002,Milk
5129745,512974,Nintendo
4158235,415823,Vitamin c
4062535,406253,Vespa
2290965,229096,France
2448225,244822,Warm
3540885,354088,Rainy
2451535,245153,On hill
1839145,183914,Lg
661725,66172,Metal
2108905,210890,Snow
2845525,284552,Graffiti
633995,63399,Frisbee
2542255,254225,Grilled
1926705,192670,He strikes out
1178365,117836,Spinach
2576565,257656,Suit
1092315,109231,N277nv
2909575,290957,Long
4790085,479008,Plane
801175,80117,Leather
310415,31041,Wedding
540075,54007,Broke
4326075,432607,Messy
3785025,378502,Front wheel
2926855,292685,Water
2022015,202201,Factory
3569675,356967,India
1702785,170278,Bulldog
1631055,163105,Teddy roosevelt
5752545,575254,Schwinn
4662635,466263,Red
5789845,578984,Ocean
352105,35210,Nuts
3824435,382443,Storage
3657525,365752,Standing
2601415,260141,Boats
1466015,146601,Bakery
3861875,386187,Wine
4769395,476939,Blood
282365,28236,Electric
241575,24157,Mt everest
5085865,508586,Warm
1615575,161557,Collar
5116545,511654,Zoo
3022605,302260,Santa hat
2291915,229191,Stomach
1880675,188067,Goalie
2875595,287559,Airplane
4093695,409369,Leaves
3660315,366031,Cessna
545175,54517,Chicago
2211995,221199,Metal
2846235,284623,Halloween
1665215,166521,Amazon
5315125,531512,Cow
3731935,373193,American
2026565,202656,100 years
2990675,299067,Living room
3813825,381382,Chocolate
5105485,510548,Baking
3744875,374487,Motorcycle race
4781555,478155,Left
1314535,131453,Big one
66145,6614,Vitamin c
823675,82367,1920
3590865,359086,Motorcycle
5576335,557633,Umbrella
1592335,159233,Harley davidson
136375,13637,Crouching
4162715,416271,Delta
5591135,559113,Fun
428885,42888,Street
5317355,531735,Mural
1739595,173959,6
1417095,141709,Toilet
2874365,287436,Harvesting
5461645,546164,Herbivores
2569405,256940,Stuffed animal
1884345,188434,Sony
2944755,294475,Baked
5719445,571944,Hay
5794055,579405,Hot dog
3119645,311964,10 minutes
2688855,268885,15 years
4937285,493728,Wedding
3341255,334125,Puma
3055455,305545,Smile
1270685,127068,Surfboard
5435315,543531,Semper fi
4005165,400516,City
2101495,210149,Motor
4114385,411438,Tennis court
5388285,538828,Germany
216865,21686,Strawberry
2968485,296848,Skiing
4732195,473219,Wedding
2116745,211674,Argentina
5098115,509811,Noisy
4010615,401061,Rear view
2163205,216320,Marble
667695,66769,Eaten
1487076,148707,Orange
1693475,169347,Terrier
4509595,450959,Motorola
3741115,374111,Snack
4161595,416159,Backpacks
3464125,346412,Dairy
3686025,368602,Boat
3862245,386224,Usa
5469345,546934,Watch tv
582545,58254,Control tv
1485265,148526,Head injury
2974445,297444,92
2418895,241889,Ski resort
3351485,335148,Orange
1852015,185201,Butcher
3021555,302155,Travel
3621275,362127,Wet
2731565,273156,12000 pounds
4318965,431896,100 mph
1704425,170442,Checkered
330065,33006,White
910795,91079,Eat
727535,72753,Teddy roosevelt
4859945,485994,Plastic
2197925,219792,Ganges
4448885,444888,Apartment
727705,72770,Playing
3631885,363188,Zombie
275855,27585,Tell time
1628415,162841,Tulips
2220945,222094,Motorists
1172225,117222,Market
5010475,501047,Eating
3133375,313337,Nuts
4933865,493386,Cake
2733215,273321,2
4214575,421457,Oak
1099005,109900,Desert
5752875,575287,Plastic
5803905,580390,Climate change
1720065,172006,Children
4039515,403951,Fall
4680435,468043,It's fake
2224585,222458,Modern
4537245,453724,Traveling
851625,85162,Square
5323815,532381,Cotton
2941315,294131,Hotel
1397405,139740,Water
2778695,277869,England
4610175,461017,Take off
4358235,435823,Usa
1054265,105426,Morning
2527485,252748,Vanilla
2986915,298691,Dinner
3150375,315037,Working
1287045,128704,Mcdonald's
932975,93297,Sleep
2536075,253607,Squirrel
3185615,318561,Sheep herder
1246645,124664,Foal
1787445,178744,Chicago
1599005,159900,Glare
18035,1803,Bathroom
5649405,564940,Teddy roosevelt
2323765,232376,Wire
4426615,442661,Fake
3894005,389400,Burger king
4979605,497960,Monk
3986045,398604,Red
2756955,275695,Microwave
825515,82551,Stephen merchant
1384465,138446,Milk
866155,86615,Ewe
3645575,364557,Surfing
2626265,262626,You die
2134325,213432,Spring
921345,92134,Umbrella
126665,12666,People
2761275,276127,Thanksgiving
4785505,478550,Mountain
2477645,247764,Cool
4697555,469755,Association
2839045,283904,Male
513095,51309,Eating
1885225,188522,Old
4812675,481267,Fish
2104085,210408,Carriage
5465695,546569,1970s
4987475,498747,Plaid
2092895,209289,Bulldog
1404655,140465,Protection
601775,60177,Red
553235,55323,Apple
1061135,106113,Tablecloth
4976745,497674,Afternoon
4553845,455384,Nbc
4230585,423058,Cutting
3087355,308735,Pizza hut
3249795,324979,Stuffed animal
5077395,507739,Pelican
950625,95062,Grape
2983965,298396,Cook
1391815,139181,Vase
3473775,347377,Beach
3465605,346560,Stove
1147105,114710,Lamb
4079435,407943,Illumination
1548165,154816,Baseball
3358105,335810,Vitamin c
1558615,155861,Snack
396595,39659,Orange
2336605,233660,Aluminum
740175,74017,Snow
583295,58329,New
247445,24744,Clock tower
1261235,126123,Alaska
2704745,270474,Baseball
2977265,297726,1900
3952915,395291,Umpire
4825745,482574,Potassium
2615045,261504,Queen
152785,15278,Steam
1378305,137830,Smoke
5742275,574227,Worship
5238545,523854,Wood
1557365,155736,Conductor
1434185,143418,Beef
1485705,148570,Cotton
3009945,300994,Paint
3572545,357254,Tell time
3910115,391011,10
327355,32735,Fun
1375075,137507,40
428935,42893,1
741665,74166,Skateboarding
1493765,149376,Stop
5406815,540681,Singles
4217455,421745,Glazed
3275275,327527,Umbrella
4427265,442726,Lance armstrong
126705,12670,Walking
1539735,153973,2
4551575,455157,Metal
4932435,493243,Ketchup
4245485,424548,Surfing
1818055,181805,Teenager
3833395,383339,Sunset
4974665,497466,To help surf
1340345,134034,Oak
4857735,485773,Usa
4187615,418761,Airport
5161945,516194,Dog
4346935,434693,Firemen
997345,99734,Nets
976795,97679,Car
436805,43680,Beef
109285,10928,New york
3653855,365385,Twice a day
5391435,539143,Bridge
371195,37119,Tags
669595,66959,Nylon
445085,44508,Fedora
5635755,563575,Just do it
1848275,184827,Ponytail
2313255,231325,Rose
2541695,254169,Macbook
4788625,478862,Sunny
3333655,333365,747
3014295,301429,Dog food
3288385,328838,1
1715005,171500,Logging
4917555,491755,New england
3616215,361621,Bathroom
1564165,156416,Ocean
3092225,309222,Hair
2374645,237464,Very
4620265,462026,Racing
1548305,154830,Biker
5103295,510329,Umbrella
3205545,320554,Metal
4856285,485628,Porcelain
1527515,152751,Office chair
3718735,371873,Donuts
4170445,417044,Bakery
4854475,485447,Photoshop
1882965,188296,Football
4269175,426917,Action
4508855,450885,Bad
2394565,239456,Grand slam
278975,27897,Color
3377055,337705,Hospital
3962005,396200,Helmet
3057815,305781,Laptop
1958515,195851,Basketball
478285,47828,Neon
1086795,108679,Metal
381905,38190,Pizza
3777065,377706,Winter
1485885,148588,Fire
4461135,446113,Train
3335565,333556,Styrofoam
1532075,153207,Octagon
3432185,343218,Wimbledon
205535,20553,Sunny
3248575,324857,Tabby
60405,6040,Transport people
3831125,383112,Turkey
4066165,406616,Peeler
3770805,377080,Cherry
2278985,227898,Clydesdale
3363605,336360,Tree
2261195,226119,Birthday
4734275,473427,Banana
5059395,505939,Fun
5277835,527783,Real
2366045,236604,Victorian
861685,86168,Outside
5770335,577033,Rowing
4660155,466015,Carrot
1374515,137451,Plastic
5679445,567944,Tokyo
1262295,126229,Vishal
5498825,549882,400
2384985,238498,Pickles
5344285,534428,Rainy
3332865,333286,Wool
4844155,484415,1 gallon
2058115,205811,White
1270745,127074,White
4938055,493805,18 inches
100405,10040,Pine
5419095,541909,Red
1416345,141634,1940s
2920825,292082,1950s
1823985,182398,Art
586515,58651,Steam engine
1385275,138527,1000 miles
5357705,535770,Night
3233705,323370,Club
3795025,379502,Feta
2048215,204821,Striped
1031615,103161,500
247555,24755,Skiing
4844345,484434,Band
1107595,110759,Leaves
1789945,178994,Oak
4769255,476925,Couch
4342195,434219,Home
4911315,491131,Public
3462595,346259,Parked
5652395,565239,Baseball
2481125,248112,Tennis
2421005,242100,Lion
1934985,193498,20
305295,30529,End
2880415,288041,Party
275705,27570,Bathroom
2650015,265001,Summer
1362275,136227,Spinach
5697035,569703,Plant
1744575,174457,Forest
2950555,295055,Stone
2708155,270815,Right
5349885,534988,Zoo
2787475,278747,People
2643855,264385,Apple
2360255,236025,Tennis racket
1763625,176362,Batter
1055525,105552,200
3770605,377060,Field
93785,9378,Wham o
4729245,472924,Dog food
4640925,464092,Lunch
4926085,492608,Ocean
5241085,524108,1
2762155,276215,Skateboarding
2012075,201207,Illegal
4731535,473153,Pine
5152475,515247,Ivory
1507035,150703,Beer
907075,90707,Calcium
2080505,208050,Tie clip
4617745,461774,13 months
3675285,367528,Porcelain
3003535,300353,Blackberry
5253225,525322,Exhaust
4169115,416911,Blinder
4806055,480605,2
5334645,533464,Afternoon
608865,60886,15
2143885,214388,Morning
3825305,382530,Jack
4056355,405635,Sleep
4654635,465463,Baking
4677215,467721,French
4542325,454232,Octagon
4768135,476813,Cable car
4374125,437412,Italy
3833415,383341,Monarch
1234695,123469,Graffiti
5061875,506187,Banana split
943365,94336,Calico
1912655,191265,Win
5073135,507313,Oak
3648845,364884,Snowboarding
5603325,560332,Square pillow
4981005,498100,Glass
5535495,553549,Forest
702945,70294,People
3983625,398362,Prison
1323895,132389,Mutt
1919645,191964,Indoor
2921715,292171,England
4701135,470113,Oak
3410115,341011,Bathroom
5528665,552866,London
2233275,223327,Cold
2290005,229000,Happy
5448835,544883,Clock
5543025,554302,Banana bread
161805,16180,Afternoon
1079395,107939,Fisheye
194465,19446,Field
1779535,177953,Helium
720115,72011,Fall
5109925,510992,Ge
436105,43610,4
3354275,335427,Broccoli
532295,53229,Wood
3271555,327155,No parking
574245,57424,Cloudy
491945,49194,8
3531495,353149,Meat
15035,1503,Apple
5750515,575051,Batter
412765,41276,Parachute
4307885,430788,Commercial
447185,44718,Helmet
3917225,391722,Birthday
5389255,538925,Twin
4860085,486008,Toilets
1120855,112085,Clydesdale
2604335,260433,Kenilworth ave
539075,53907,Lions
1158855,115885,Reflection
2984335,298433,Jet
1185845,118584,Social
1998835,199883,Stop
1731425,173142,Leaves
4401235,440123,Baked
765185,76518,Dining room
454335,45433,Down
794465,79446,Wash hands
5436965,543696,2
1031275,103127,Glico
1367405,136740,Farm
2841535,284153,Caulk
2275265,227526,Italy
3643435,364343,Kiwi
4479485,447948,Cdl
801045,80104,Train
5170815,517081,Apple
562445,56244,Pizza
5652275,565227,Wine
1586355,158635,Cake
5734555,573455,1
583935,58393,Evening
2483415,248341,1 hour
1751515,175151,City
1102005,110200,Dinner
1715245,171524,Foal
849295,84929,Green
255515,25551,No
5760805,576080,Marble
3138725,313872,Skateboard
5249545,524954,Round
5126485,512648,10 years
5087485,508748,Dinner
2055735,205573,Fender
150855,15085,Pond
3791045,379104,Milk
5807205,580720,Blue and white
905725,90572,2
3300185,330018,Robin
2383855,238385,Brick
434175,43417,Laptop
3135385,313538,Italy
579175,57917,Barbed wire
4302385,430238,Dinosaur
587725,58772,Shade
4486575,448657,Jockey
3757605,375760,2
3616935,361693,Fish
2556625,255662,Arabian
1376195,137619,Crane
3904635,390463,Red velvet
498625,49862,1960
1588875,158887,Winter
2495995,249599,Glass
3159745,315974,Not ripe
522825,52282,Crt
4759065,475906,Baby
4807805,480780,Banana
2626515,262651,Mediterranean sea
2120775,212077,Hydrogen
2509015,250901,Sandwich
2526295,252629,200
3643075,364307,Gnomes
2873185,287318,Transport
2482975,248297,35 mph
4365515,436551,Swan
780325,78032,Oxygen
4119585,411958,Electric
5117135,511713,Plane
4630705,463070,Tongue
1125725,112572,Nokia
381795,38179,Ferry
5131255,513125,Dog
263235,26323,Africa
4639705,463970,Bakery
2885795,288579,Frisbee
955205,95520,Parking meter
4296235,429623,300
634805,63480,Seagull
3763935,376393,Ski lift
1397345,139734,Potassium
5700945,570094,Baked
3476935,347693,Daytime
2472855,247285,Striped
3905855,390585,Tennis
201795,20179,Surfboard
4876985,487698,Fireman
2738595,273859,Polka dot
1636795,163679,Cross
5445905,544590,Kitten
4626635,462663,Porcelain
2110545,211054,Smoke
1171275,117127,6 feet
2208195,220819,House
2630145,263014,Lion
890715,89071,Winter
3670955,367095,Study
2109805,210980,Afternoon
1826475,182647,Crochet
1171125,117112,Leather
1001875,100187,Landscape
5586715,558671,Dog food
3706375,370637,Serve
5751565,575156,Wedding
5407895,540789,Stone
5739935,573993,Claw foot
416035,41603,Surfing
4999375,499937,Bad luck
5475975,547597,Modern
752165,75216,Laying down
1295445,129544,1880
534205,53420,Usa
2067055,206705,Cooking
2807105,280710,Cloudy
1796425,179642,Tennis court
1113765,111376,Grass
4287695,428769,Mercedes
997075,99707,Steep
388295,38829,Motorcycle
1059125,105912,Canada
5604275,560427,Meal
1838435,183843,Columbia
5520655,552065,Skateboard
4153605,415360,Skateboard
3754615,375461,Indian
4046185,404618,Water
3522345,352234,Metal
4267145,426714,Calico
751735,75173,Coins
1712015,171201,Metal
2845355,284535,Eagle
4544045,454404,Asian
2629855,262985,Boat
3056225,305622,Evening
4450195,445019,Umpire
5150255,515025,1
2594655,259465,Pine
5665385,566538,Africa and asia
1440585,144058,Nothing
5794625,579462,Travel
1320015,132001,Computer
5181635,518163,Plastic
3318165,331816,Wool
948655,94865,Metal
2004925,200492,Coffee
640845,64084,Bread
1603305,160330,Apple
5297625,529762,White
4612545,461254,Ihop
625495,62549,Glove
707395,70739,Toast
5129855,512985,Beach
5567585,556758,Forest
2699225,269922,Arizona
3921085,392108,Swimming
2696825,269682,Cloudy
1122985,112298,Black and white
5085145,508514,Sleep
2199285,219928,Safety
2202245,220224,Tell time
3284035,328403,Fabric
3797675,379767,Rice
4294085,429408,Picnic
4960815,496081,Hay
4802125,480212,10
3634315,363431,Grass
5759115,575911,Cat food
973625,97362,Grass
1057865,105786,Eat
1208105,120810,Too big
1184475,118447,Roger federer
1724915,172491,African
4089895,408989,Blender
3786555,378655,Hungry
2963885,296388,Quai d'orleans
5792765,579276,350
1557325,155732,Coffee
2789665,278966,Spray cleaner
2619405,261940,Bake
898045,89804,Birthday
139655,13965,Electricity
5481645,548164,Platform
4203305,420330,Plastic
1524995,152499,Pool party
3408045,340804,Marlboro
1153615,115361,Child
5772515,577251,Farm
1037055,103705,Twin
2367665,236766,Cotton
3473905,347390,Wood
845305,84530,Posing
4002655,400265,Video game
3047605,304760,Whiskers
4115595,411559,Cotton
5784985,578498,Sliding
1067365,106736,Birthday
3902015,390201,Stuffed animals
1024115,102411,Beach
4899245,489924,Balloon
4429795,442979,Lamb
5000585,500058,2
4637835,463783,1940s
1490145,149014,No
2111635,211163,Red sox
4754235,475423,Female
2245575,224557,500
3892955,389295,1846
261595,26159,Ursa major
2405015,240501,Sink
5359975,535997,London
185195,18519,Helmet
5610045,561004,Italy
2259435,225943,Broccoli
106135,10613,Outdoors
5775525,577552,Oven
331145,33114,Tarmac
4188935,418893,Kite
3949045,394904,Concrete
3026435,302643,Fire
1754375,175437,Flour
415705,41570,Motorcycles
2910675,291067,0
5515815,551581,Beer
2309035,230903,Electric
3567405,356740,Dell
101925,10192,Cancer
3891085,389108,Tv
34255,3425,Floral
62205,6220,China
92885,9288,Bathroom
3019915,301991,Happy
3458495,345849,Children
2798645,279864,Wine
4535845,453584,Coca cola
5008265,500826,New york
2860215,286021,People
475115,47511,Texting
4692945,469294,Computer
5089505,508950,American
999615,99961,Water
5537215,553721,Mutt
4113035,411303,Working
398445,39844,Wii
1139755,113975,Dog show
3480455,348045,Bathroom
3560435,356043,Sing
623635,62363,Surfboard
2472595,247259,Wood
55775,5577,Cat
5432245,543224,Meal
1582545,158254,Flood
3670875,367087,Barn
3461405,346140,Skis
4178465,417846,Bark
2501645,250164,Modern
267345,26734,Yes
4894755,489475,Lion
2296535,229653,Iphone
1733505,173350,Beagle
4324215,432421,Japan
1554495,155449,Train station
3119225,311922,Snapchat
1476675,147667,Serve
3158105,315810,Serve
676865,67686,Rye
5167275,516727,Patrol
3325325,332532,Toilet paper
3764935,376493,Trinity
2097285,209728,North
2622625,262262,Sepia
2460645,246064,Cow
4053065,405306,Tabby
54765,5476,Teenager
2587025,258702,Gothic
2714715,271471,Blend
3891745,389174,Fall
4146795,414679,Milk
4414325,441432,Plastic
4851485,485148,Chain
592015,59201,200
2331195,233119,New york
2342515,234251,Wii
3232955,323295,Calf
4280415,428041,Modern
4495465,449546,New york
5674945,567494,Baseball
5071675,507167,Night
4025285,402528,French's
4237695,423769,Porcelain
4157235,415723,Dog
5785455,578545,2nd
80215,8021,Lecture
618365,61836,Fish
4138525,413852,Skiing
2531715,253171,Dog ridge vineyard
3541325,354132,Helmet
419245,41924,Fishing
3221195,322119,Fun
3372645,337264,Fluorescent
4070675,407067,Fisheye
3210895,321089,Apple pie
1534555,153455,Wii
4203475,420347,Cotton
4578775,457877,Suit
3887705,388770,Sky
1927885,192788,American airlines
5645725,564572,Video
2223175,222317,Chihuahua
4003335,400333,Hungry
2184765,218476,Harley davidson
5704655,570465,Pita
1798695,179869,Fishing
1029475,102947,Silk
2020935,202093,Holstein
856375,85637,Samsonite
2785765,278576,1945
1963135,196313,Divide cost among group
2518885,251888,Hong kong
2250935,225093,Subway
1679025,167902,Parrot
153455,15345,Phone
3384175,338417,Party
3334805,333480,Jimmy buffet
4009815,400981,Tennis
923385,92338,Volkswagen
4803455,480345,25 years
1550515,155051,Tides
1884215,188421,Wall hung
3642055,364205,Office
2168635,216863,Tony hawk
4348675,434867,People
3329685,332968,Disney store
1493755,149375,Helmet
3964615,396461,Craftsman
4126045,412604,Robe
3664995,366499,Baked
2951385,295138,Ollie
1375015,137501,Skiing
4021155,402115,Chicken
3522575,352257,Tennis
2955895,295589,Umpire
3235285,323528,England
3987535,398753,105 mph
886345,88634,Gas
5463785,546378,Climb
5440445,544044,Map
1877455,187745,1903
3719485,371948,Lithium
3661415,366141,Living room
5420425,542042,Germany
1125735,112573,Polar bears are white
1409635,140963,Food
4589035,458903,Taking picture
3875395,387539,Hot dog stand
168755,16875,Sleep
4210695,421069,Craft
2113265,211326,Pipe
1220475,122047,Glass
606105,60610,Transportation
3867395,386739,50 years
59345,5934,Glove
4098555,409855,Cooking
2218825,221882,Red
607925,60792,Cat hair
2794205,279420,1800
5678775,567877,Cake
3157905,315790,Can't tell
3830265,383026,Paint
419905,41990,Columbia
5633815,563381,Warm
5489425,548942,Selfie
4222125,422212,Tennis
1559746,155974,Cat food
353135,35313,Waiting
3304935,330493,Pizza hut
5342745,534274,Chicago
4918815,491881,School
3813185,381318,Paper
377055,37705,Robin
1102315,110231,Winter
4674795,467479,Salt
5496745,549674,1981
3896445,389644,Jersey
3245545,324554,Lake
2566015,256601,Sunweb
4071505,407150,Yellow
3837625,383762,Tall
3732845,373284,China
3516675,351667,Tomato sauce
1430985,143098,Home
1923325,192332,Passenger
4430385,443038,Conductor
1143755,114375,Beach
3680965,368096,Orange and lime
5149905,514990,Plastic
283435,28343,Fry
4038205,403820,Flying
1392605,139260,Banana
1236395,123639,Coins
945635,94563,Orchard
1090125,109012,25
386855,38685,Street
4208405,420840,Messy
3964965,396496,San francisco
3295625,329562,Landing
1202345,120234,Teenager
5556875,555687,Lamb
665085,66508,Water
5157165,515716,Wine
781945,78194,Living room
4688665,468866,Tomato
4029225,402922,Oranges
3363845,336384,Take off
3296875,329687,Poodle
4568845,456884,Concrete
4742935,474293,Teddy bears
4911065,491106,Rust
4859855,485985,Denim
5045165,504516,Yes
3264105,326410,Watch tv
2590975,259097,Frisbee
133485,13348,Jal
365285,36528,Wwii
5771615,577161,Gas
2425235,242523,Brick
5058915,505891,Tabby
2644895,264489,Daisy
1838335,183833,Pedestrian
2819765,281976,Cucumber
597435,59743,Wood
908915,90891,Banana
888465,88846,Tile
2683965,268396,Rectangle
4490315,449031,50
3677715,367771,Police
3358335,335833,On tower
51055,5105,Tom blake
1699365,169936,"40,000 feet"
2649925,264992,Vitamin c
2241185,224118,Flood
2256035,225603,Salt
241125,24112,Coffee
4372845,437284,Graffiti
3793765,379376,Corn
2407835,240783,Morning
1592625,159262,Water
5122405,512240,1960
4396515,439651,Morning
3740515,374051,Acura
3853775,385377,Wine
23885,2388,Bathroom
3381055,338105,Sunset
3903225,390322,Tabby
4594495,459449,Teddy bears
1533435,153343,To keep people away
931405,93140,Gas
468595,46859,Little league
2369965,236996,Baseball
3024985,302498,Frisbee
995535,99553,Hauling
366785,36678,Night
1833875,183387,Windsurfing
1892265,189226,Fire hydrant
4344865,434486,Nike
376755,37675,Germany
1380835,138083,Herd
5178895,517889,Healthy
40115,4011,No
4825895,482589,Owner
937255,93725,Strike
1641795,164179,Carrot
1485495,148549,Potassium
3647435,364743,George stephenson
4315575,431557,Zoo
5427825,542782,Winter
460115,46011,10
72815,7281,Arabian
5061375,506137,Cooking
2687705,268770,No smoking
977905,97790,Jet
3040995,304099,Baggage claim
381865,38186,No
5403545,540354,Birthday
1366805,136680,Converse
4690305,469030,Surfing
815125,81512,Porcelain
415075,41507,Cheese
4543145,454314,Fish
4568165,456816,Fork
3061355,306135,Blue
494735,49473,Happy birthday
1186255,118625,Ge
1662595,166259,Fish
1424545,142454,Feline
3917745,391774,Toilet
